Date,Open,High,Low,Close,Volume
20-10-21,1901.3500000,1906.8200000,1889.0500000,1904.7700000,1278338600
21-10-21,1894.8800000,1900.9800000,1865.5200000,1868.1600000,1210327357
22-10-21,1868.3100000,1901.9100000,1867.8600000,1877.9900000,1130608465
25-10-21,1885.3600000,1919.5800000,1879.9000000,1919.5800000,1359510004
26-10-21,1925.0700000,1933.5900000,1916.2900000,1916.2900000,1332260292
27-10-21,1908.7500000,1914.1800000,1879.3500000,1891.2800000,1227401198
28-10-21,1873.3200000,1884.2400000,1857.4000000,1880.3700000,1856618307
29-10-21,1871.7000000,1872.8900000,1829.9200000,1843.8300000,1510069205
01-11-21,1839.1200000,1870.4300000,1839.1200000,1866.9800000,1169514288
02-11-21,1866.8300000,1872.2000000,1838.5500000,1850.8300000,1098001428
03-11-21,1840.7200000,1844.2100000,1820.2700000,1826.6500000,894680764
05-11-21,1830.8000000,1853.1300000,1824.5300000,1848.1000000,963924247
08-11-21,1856.9300000,1865.4600000,1849.0200000,1865.4600000,1120018824
09-11-21,1856.7500000,1877.2300000,1852.4200000,1864.2100000,1161229589
10-11-21,1864.0500000,1870.2500000,1847.3000000,1853.6400000,1126260426
11-11-21,1831.4600000,1854.4800000,1826.7600000,1854.4800000,1460854213
12-11-21,1839.2300000,1839.2300000,1779.5400000,1784.2800000,2788423276
15-11-21,1787.9700000,1813.3000000,1787.2500000,1791.4400000,1688277762
16-11-21,1800.1100000,1806.4000000,1764.9400000,1767.5800000,1588885964
17-11-21,1775.9500000,1803.7600000,1773.8200000,1802.5200000,1285689447
18-11-21,1785.6700000,1797.9500000,1758.6900000,1761.9600000,1475025092
19-11-21,1782.4800000,1785.5600000,1714.8400000,1723.7400000,2067976579
22-11-21,1716.2300000,1724.8500000,1628.1000000,1628.1000000,2704526328
23-11-21,1613.8600000,1670.4800000,1585.9100000,1662.3800000,2712528588
24-11-21,1699.4500000,1704.3100000,1650.8700000,1660.5900000,1795171398
25-11-21,1676.7300000,1686.1400000,1659.4300000,1665.7400000,988615079
26-11-21,1601.6700000,1620.3800000,1587.6400000,1589.3800000,1904430376
29-11-21,1629.1300000,1664.1700000,1613.7600000,1638.7200000,1749569897
30-11-21,1609.4900000,1650.6900000,1609.4900000,1645.8100000,2675723848
01-12-21,1662.3200000,1690.1700000,1661.0500000,1687.1200000,1615648619
02-12-21,1679.0400000,1693.8800000,1663.5400000,1690.1300000,1492509256
03-12-21,1697.9500000,1700.4400000,1667.1500000,1668.2600000,1121591507
06-12-21,1680.3700000,1682.9800000,1622.0700000,1622.0700000,1333547037
07-12-21,1640.2600000,1648.4800000,1617.7800000,1647.1400000,1714365615
08-12-21,1664.6500000,1669.6800000,1612.7300000,1612.7300000,2184844911
09-12-21,1626.3800000,1644.6000000,1617.7700000,1632.5400000,1496583087
10-12-21,1628.0800000,1633.6600000,1610.3200000,1612.2500000,1105291421
13-12-21,1627.8700000,1628.4900000,1546.9900000,1548.0900000,2002487409
14-12-21,1518.1000000,1558.2000000,1518.1000000,1548.8100000,2090298215
15-12-21,1557.0400000,1566.7500000,1538.4100000,1541.0000000,1395539808
16-12-21,1587.7700000,1610.0000000,1584.4600000,1604.7000000,1928430772
17-12-21,1590.1500000,1593.5200000,1576.4700000,1583.0500000,1709205799
20-12-21,1552.7800000,1559.4800000,1540.5900000,1557.6400000,1195671664
21-12-21,1576.1000000,1583.6000000,1560.0300000,1573.5000000,1102681393
22-12-21,1577.2600000,1605.4300000,1575.3400000,1601.9300000,1177080637
23-12-21,1606.5500000,1608.4400000,1581.8800000,1587.8700000,1011876191
24-12-21,1590.2000000,1593.1700000,1568.6300000,1584.1500000,602519251
27-12-21,1594.1500000,1603.7600000,1590.4900000,1602.9100000,663595930
28-12-21,1613.5900000,1622.4300000,1606.6700000,1611.7500000,860076367
29-12-21,1605.4300000,1612.5600000,1586.6100000,1589.7400000,809769517
30-12-21,1592.1000000,1597.0000000,1579.5900000,1595.7600000,819297280
03-01-22,1607.6900000,1640.3700000,1607.6900000,1622.7500000,695055534
04-01-22,1634.4400000,1637.4500000,1614.3300000,1622.5800000,827409729
05-01-22,1611.8100000,1614.0600000,1582.7900000,1586.2000000,787592696
06-01-22,1543.3600000,1556.4800000,1519.4300000,1545.2400000,1085495727
10-01-22,1585.6600000,1598.9100000,1561.5300000,1565.3100000,1125539222
11-01-22,1579.0300000,1600.0500000,1576.7800000,1595.4500000,1076973745
12-01-22,1603.3300000,1624.3200000,1598.9400000,1612.8000000,1340672753
13-01-22,1611.1100000,1613.5700000,1513.7700000,1516.9900000,2337380261
14-01-22,1536.6500000,1546.6600000,1443.5500000,1485.8600000,3317920828
17-01-22,1504.7400000,1517.2700000,1445.6700000,1474.9900000,2046542616
18-01-22,1460.4800000,1463.2700000,1355.5800000,1367.4500000,3939693711
19-01-22,1341.5700000,1452.0800000,1332.1100000,1414.6800000,3336207552
20-01-22,1441.9500000,1461.1800000,1401.2000000,1450.5900000,2493574354
21-01-22,1405.6100000,1441.4100000,1393.9300000,1401.8800000,2326140196
24-01-22,1398.6500000,1398.6500000,1260.8300000,1288.1700000,3331141650
25-01-22,1334.6900000,1339.0200000,1286.7800000,1296.8000000,1972051130
26-01-22,1332.2400000,1358.4600000,1305.1500000,1324.4000000,2001592282
27-01-22,1304.7300000,1433.9300000,1301.2400000,1399.6400000,3033122757
28-01-22,1417.2500000,1430.0300000,1394.1200000,1407.0400000,1820828328
31-01-22,1428.5500000,1452.5300000,1427.6300000,1435.2300000,1503747547
01-02-22,1455.7300000,1472.9300000,1442.1100000,1457.6400000,1417661578
02-02-22,1462.9700000,1486.0600000,1451.8300000,1463.9000000,1445945835
03-02-22,1444.4500000,1447.0400000,1418.6600000,1431.9900000,1332407851
04-02-22,1444.6100000,1474.2500000,1432.4600000,1436.0000000,1633806510
